Park,ParkLatitude,ParkLongitude,Venue,VenueLatitude,VenueLongitude,VenueCategory,Distance
Spring Street Mini Park,47.611801,-122.3124,Sichuanese Cuisine,47.59944544972225,-122.31755528969278,Chinese Restaurant,1427.3673872053512
Spruce Street Mini Park,47.603091,-122.304648,Ezell's Famous Chicken,47.606404527721864,-122.3028900255417,Fried Chicken Joint,391.4042492726874
Spruce Street Mini Park,47.603091,-122.304648,Seattle Fish Guys,47.598860406087944,-122.30245230001286,Seafood Restaurant,498.5068249022796
Spruce Street Mini Park,47.603091,-122.304648,Wood Shop BBQ,47.59914107447791,-122.29924860515177,BBQ Joint,598.0992173771986
Spruce Street Mini Park,47.603091,-122.304648,Cafe Selam,47.60786326046941,-122.29730498390884,Ethiopian Restaurant,765.7591148794237
Spruce Street Mini Park,47.603091,-122.304648,L'Oursin,47.60616043653752,-122.31472055101057,French Restaurant,830.7273552495875
Spruce Street Mini Park,47.603091,-122.304648,Pho Bac Sup Shop,47.59944334159577,-122.31529782031113,Vietnamese Restaurant,897.6850239556633
Spruce Street Mini Park,47.603091,-122.304648,Fat's Chicken & Waffles,47.60815345682127,-122.29644248006271,Fried Chicken Joint,835.1572936745133
Spruce Street Mini Park,47.603091,-122.304648,Humble Pie,47.597634517511366,-122.31320518455999,Pizza Place,884.3835602089321
Spruce Street Mini Park,47.603091,-122.304648,Ba Bar,47.60714856912168,-122.31657821247472,Vietnamese Restaurant,1004.1176529866386
Spruce Street Mini Park,47.603091,-122.304648,Saigon Deli,47.599083542624065,-122.31536995647215,Vietnamese Restaurant,921.1993540792724
Spruce Street Mini Park,47.603091,-122.304648,Tamarind Tree,47.59982899733871,-122.31789066445101,Vietnamese Restaurant,1059.8132644223115
Spruce Street Mini Park,47.603091,-122.304648,Raised Doughnuts,47.611689,-122.303061,Donut Shop,963.3673429420047
Spruce Street Mini Park,47.603091,-122.304648,Golden Wheat Bakery,47.60806530527562,-122.29447645104842,Bakery,943.8356663648906
Spruce Street Mini Park,47.603091,-122.304648,Chu Minh Tofu And Vegetarian Deli,47.59887052180143,-122.31751898103563,Vietnamese Restaurant,1075.6347876018974
Spruce Street Mini Park,47.603091,-122.304648,Lan Huê,47.59919596087398,-122.32022778202317,Vietnamese Restaurant,1249.0561289765014
Spruce Street Mini Park,47.603091,-122.304648,Bar Cotto,47.61508819565661,-122.31280914887527,Italian Restaurant,1468.251190220276
Spruce Street Mini Park,47.603091,-122.304648,adey abeba,47.612735,-122.303843,Ethiopian Restaurant,1073.9528603019598
Spruce Street Mini Park,47.603091,-122.304648,Sichuanese Cuisine,47.59944544972225,-122.31755528969278,Chinese Restaurant,1051.8406752893588
Spruce Street Mini Park,47.603091,-122.304648,General Porpoise Coffee & Doughnuts,47.613048369367704,-122.31877882545172,Donut Shop,1534.4399365823858
Spruce Street Mini Park,47.603091,-122.304648,Spinasse,47.6150499,-122.31442,Italian Restaurant,1519.1204809786987
Spruce Street Mini Park,47.603091,-122.304648,Feed Co Burger,47.61284187776742,-122.30145471931594,Burger Joint,1110.3977210015782
Spruce Street Mini Park,47.603091,-122.304648,Café Presse,47.612081547222424,-122.31702755169712,French Restaurant,1365.8690887429088
Spruce Street Mini Park,47.603091,-122.304648,Bar Melusine,47.613051,-122.31839699999999,French Restaurant,1514.916587919138
Spruce Street Mini Park,47.603091,-122.304648,Tacos Chukis,47.6128935617665,-122.30294455071352,Taco Place,1097.3753207417403
Spruce Street Mini Park,47.603091,-122.304648,Momiji,47.614866128250334,-122.31669430946894,Sushi Restaurant,1591.9581994772602
Spruce Street Mini Park,47.603091,-122.304648,Nue,47.61461527263371,-122.31415466717527,Gastropub,1467.1898562408408
Spruce Street Mini Park,47.603091,-122.304648,Cafe Pettirosso,47.613990862043565,-122.3180926428644,Café,1578.1373782422027
Spruce Street Mini Park,47.603091,-122.304648,Pho So 1,47.599139416248434,-122.31667989003729,Vietnamese Restaurant,1005.8127098741049
Spruce Street Mini Park,47.603091,-122.304648,Dingfelder’s Deli,47.61533290567046,-122.31436584505886,Deli / Bodega,1544.8047306748028
Spruce Street Mini Park,47.603091,-122.304648,Lark,47.61233955613822,-122.31966765800051,New American Restaurant,1527.3236422477037
Spruce Street Mini Park,47.603091,-122.304648,Tsukushinbo,47.59996315315612,-122.32687778842212,Japanese Restaurant,1707.4304518130025
Spruce Street Mini Park,47.603091,-122.304648,8oz Burger Bar,47.613094325624196,-122.320805464895,Burger Joint,1647.0782567252302
Spruce Street Mini Park,47.603091,-122.304648,Skillet Capitol Hill,47.613091496942566,-122.3140458933165,Diner,1317.4173607501048
Spruce Street Mini Park,47.603091,-122.304648,Piroshki on Madison,47.60997767135053,-122.32333497159284,Snack Place,1600.1713585330915
Spruce Street Mini Park,47.603091,-122.304648,Manao,47.61535013202713,-122.31573768197502,Thai Restaurant,1597.8123401353316
Spruce Street Mini Park,47.603091,-122.304648,Barrio Mexican Kitchen & Bar,47.61370304240831,-122.3167493786048,Mexican Restaurant,1489.9640286719043
Spruce Street Mini Park,47.603091,-122.304648,Meet the Moon,47.60224872522029,-122.2849774633044,Café,1482.1181166823828
Spruce Street Mini Park,47.603091,-122.304648,Marination Station,47.613887609852036,-122.32126031614756,Hawaiian Restaurant,1732.3620398182563
Spruce Street Mini Park,47.603091,-122.304648,Little Oddfellows,47.6147300769239,-122.32007833299481,Café,1737.9862574529188
Spruce Street Mini Park,47.603091,-122.304648,Saigon Vietnam Deli,47.59967,-122.31673400000001,Vietnamese Restaurant,985.2283682516518
Spruce Street Mini Park,47.603091,-122.304648,Vendemmia,47.61245956512908,-122.28927116103114,Italian Restaurant,1556.185283646631
Spruce Street Mini Park,47.603091,-122.304648,Honeyhole,47.61404473105211,-122.32319695290957,Sandwich Place,1851.5600251308083
Spruce Street Mini Park,47.603091,-122.304648,San Fernando Roasted Peruvian Chicken,47.59394055700674,-122.30985713383447,South American Restaurant,1090.1835973633067
Spruce Street Mini Park,47.603091,-122.304648,Kau Kau Barbeque Market,47.59838388345118,-122.32484135223909,Chinese Restaurant,1606.1809443090588
Spruce Street Mini Park,47.603091,-122.304648,Aviv Hummus Bar,47.6187671511809,-122.31286189148885,Mediterranean Restaurant,1849.0919472258847
Spruce Street Mini Park,47.603091,-122.304648,George's Sausage & Delicatessen,47.60852706623307,-122.32701413275929,Sandwich Place,1787.0637228147136
Spruce Street Mini Park,47.603091,-122.304648,Thanh Son Tofu,47.598632370595176,-122.31521288139412,Vietnamese Restaurant,936.441592103838
Spruce Street Mini Park,47.603091,-122.304648,Fuji Bakery,47.59835648956965,-122.32641879822985,Bakery,1719.6950934645713
Spruce Street Mini Park,47.603091,-122.304648,Hood Famous Cafe + Bar,47.59800673680192,-122.32776719034055,Café,1828.1445282648806
Spruce Street Mini Park,47.603091,-122.304648,Bakery Nouveau,47.619882883320095,-122.3130269425024,Bakery,1970.3860309656652
Spruce Street Mini Park,47.603091,-122.304648,Cure Seattle | Capitol Hill Bar & Charcuterie,47.615917585068466,-122.32019081711769,American Restaurant,1843.7475139159644
Spruce Street Mini Park,47.603091,-122.304648,Rancho Bravo Tacos,47.61507051397479,-122.31907836059746,Mexican Restaurant,1717.9000943104093
Spruce Street Mini Park,47.603091,-122.304648,Omega Ouzeri,47.61495210000002,-122.3143814,Greek Restaurant,1508.2023012167033
Spruce Street Mini Park,47.603091,-122.304648,Two Doors Down,47.62005082513051,-122.30139839075535,American Restaurant,1901.402179011714
Spruce Street Mini Park,47.603091,-122.304648,"Little Sheep Mongolian Hot Pot, Seattle",47.597454046633814,-122.32619062617529,Hotpot Restaurant,1737.0114867585469
Spruce Street Mini Park,47.603091,-122.304648,Danbo Ramen,47.615315705618116,-122.31609339170322,Ramen Restaurant,1608.6952164531704
Spruce Street Mini Park,47.603091,-122.304648,Biscuit B*tch,47.603237,-122.33201000000001,Breakfast Spot,2057.5729088139096
Spruce Street Mini Park,47.603091,-122.304648,Fogón Cocina Mexicana,47.61530885458197,-122.32439034594078,Mexican Restaurant,2012.1254165422445
Spruce Street Mini Park,47.603091,-122.304648,Tamari Bar,47.615309755928564,-122.32532402440685,Japanese Restaurant,2064.523392110005
Spruce Street Mini Park,47.603091,-122.304648,Il Corvo,47.60252187796596,-122.33195233639914,Italian Restaurant,2054.161619890959
Spruce Street Mini Park,47.603091,-122.304648,Heyday,47.59047650413974,-122.2923673292927,New American Restaurant,1679.2897650935665
Spruce Street Mini Park,47.603091,-122.304648,Uwajimaya Deli,47.59736400493353,-122.32726686095577,Deli / Bodega,1816.2147440069107
Spruce Street Mini Park,47.603091,-122.304648,OOINK,47.61395488036888,-122.3213015726264,Ramen Restaurant,1739.7836671078603
Spruce Street Mini Park,47.603091,-122.304648,Westman’s Bagel and Coffee,47.614769222025906,-122.31232232499454,Bagel Shop,1420.855457224714
Spruce Street Mini Park,47.603091,-122.304648,Annapurna Cafe,47.6185916562865,-122.32094848642015,Indian Restaurant,2114.7336742966927
Spruce Street Mini Park,47.603091,-122.304648,Mamnoon,47.614376,-122.32779,Middle Eastern Restaurant,2145.1937066095325
Spruce Street Mini Park,47.603091,-122.304648,Homegrown,47.61475082601138,-122.32811456169942,Sandwich Place,2189.4441610824815
Spruce Street Mini Park,47.603091,-122.304648,Jade Garden,47.59846852572892,-122.32369061732766,Chinese Restaurant,1521.4238882906554
Spruce Street Mini Park,47.603091,-122.304648,FOB Poke Bar,47.615916885479145,-122.32081246184453,Poke Place,1873.6617685618423
Spruce Street Mini Park,47.603091,-122.304648,Katsu Burger,47.61352238840085,-122.31683362884104,Burger Joint,1478.0290083452242
Spruce Street Mini Park,47.603091,-122.304648,Amandine Bakeshop,47.61351533124047,-122.31818183303692,Bakery,1542.329216548924
Spruce Street Mini Park,47.603091,-122.304648,Tacos Chukis,47.62051963308049,-122.32151554380064,Taco Place,2315.8494647190173
Spruce Street Mini Park,47.603091,-122.304648,Kedai Makan,47.61786262553451,-122.3267291671212,Malay Restaurant,2335.275771632888
Spruce Street Mini Park,47.603091,-122.304648,Crumble & Flake,47.617788472054656,-122.32604945446043,Bakery,2293.3447110768107
Spruce Street Mini Park,47.603091,-122.304648,Dick's Drive-In,47.61932650656535,-122.32107584876735,Burger Joint,2187.219535939518
Spruce Street Mini Park,47.603091,-122.304648,Eltana Wood-Fired Bagel Cafe,47.614995695717795,-122.31676902643656,Bagel Shop,1607.0046394421563
Spruce Street Mini Park,47.603091,-122.304648,Spice Waala,47.62172,-122.31266000000001,Indian Restaurant,2157.0373176272624
Spruce Street Mini Park,47.603091,-122.304648,Betsutenjin,47.613310712042214,-122.31950274565756,Ramen Restaurant,1593.28567902682
Spruce Street Mini Park,47.603091,-122.304648,Cafe Soleil,47.61297138770175,-122.28921446700869,Ethiopian Restaurant,1597.9242118583827
Spruce Street Mini Park,47.603091,-122.304648,Bistro Turkuaz,47.612049996314404,-122.28924766424407,Turkish Restaurant,1527.4227898767786
Spruce Street Mini Park,47.603091,-122.304648,Terra Plata,47.61441014730252,-122.32804928953355,New American Restaurant,2163.2428556374825
Spruce Street Mini Park,47.603091,-122.304648,Metropolitan Grill,47.604617106881044,-122.33427985479376,Steakhouse,2234.6144031043073
Spruce Street Mini Park,47.603091,-122.304648,Plenty Of Clouds,47.614938,-122.31246000000002,Chinese Restaurant,1442.2081639126782
Spruce Street Mini Park,47.603091,-122.304648,Carmelo’s Tacos,47.61883828927761,-122.32512895096056,Taco Place,2331.639747291943
Spruce Street Mini Park,47.603091,-122.304648,Dough Zone Dumpling House,47.613386,-122.33223100000001,Dumpling Restaurant,2368.8266568728127
Spruce Street Mini Park,47.603091,-122.304648,Coastal Kitchen,47.62280358366865,-122.31287788001616,Seafood Restaurant,2277.363611750325
Spruce Street Mini Park,47.603091,-122.304648,Dino's Tomato Pie,47.618317,-122.32590800000001,Pizza Place,2328.260095847719
Spruce Street Mini Park,47.603091,-122.304648,Cafe Flora,47.62402391742286,-122.29531001497213,Vegetarian / Vegan Restaurant,2430.958184129447
Spruce Street Mini Park,47.603091,-122.304648,Luc,47.623549818161145,-122.29624141078844,French Restaurant,2360.839755780629
Spruce Street Mini Park,47.603091,-122.304648,Glo's,47.619366322103545,-122.32460463015234,Breakfast Spot,2350.6792648265473
Spruce Street Mini Park,47.603091,-122.304648,Harbor City Restaurant,47.59837711767561,-122.323381640209,Chinese Restaurant,1503.089931887094
Spruce Street Mini Park,47.603091,-122.304648,Borracchini's Bakery,47.58299834027928,-122.30185515071777,Bakery,2243.803643436139
Spruce Street Mini Park,47.603091,-122.304648,Dim Sum King,47.59917788825318,-122.32560973683279,Chinese Restaurant,1635.2359786471343
Spruce Street Mini Park,47.603091,-122.304648,Market House Corned Beef,47.61673862907868,-122.3307787519078,Sandwich Place,2482.4136177036867
Spruce Street Mini Park,47.603091,-122.304648,The Harvest Vine,47.62260678861378,-122.297299960312,Spanish Restaurant,2239.041733848806
Spruce Street Mini Park,47.603091,-122.304648,Red Cow,47.613560442943786,-122.28938230779569,French Restaurant,1634.7471502076928
Spruce Street Mini Park,47.603091,-122.304648,Simply Soulful Cafe & Espresso,47.624169611383294,-122.29486829978771,Southern / Soul Food Restaurant,2456.2063903430626
Spruce Street Mini Park,47.603091,-122.304648,Monsoon,47.624790698446255,-122.3073497336278,Vietnamese Restaurant,2421.1684502000107
Spruce Street Mini Park,47.603091,-122.304648,Matsu Sushi,47.59786,-122.332422,Sushi Restaurant,2168.0612095792217
Spruce Street Mini Park,47.603091,-122.304648,Menya Musashi Niten Ichiryu,47.61440253883176,-122.32445575025088,Ramen Restaurant,1949.2814470202452
St. Mark's Greenbelt,47.63115,-122.322174,Top Pot Doughnuts,47.62462984576327,-122.32546961676249,Donut Shop,766.0809047684743
St. Mark's Greenbelt,47.63115,-122.322174,Grand Central Bakery,47.63449138947322,-122.32513964833818,Bakery,433.23400131793846
St. Mark's Greenbelt,47.63115,-122.322174,Barjot,47.625701,-122.326748,Café,696.5794200346854
St. Mark's Greenbelt,47.63115,-122.322174,Cicchetti,47.63809505791794,-122.32639227606501,Italian Restaurant,834.7129158769295
St. Mark's Greenbelt,47.63115,-122.322174,Harry's Fine Foods,47.624402,-122.326771,Restaurant,825.9991069394579
St. Mark's Greenbelt,47.63115,-122.322174,Lionhead,47.6248805997334,-122.32082398938965,Szechuan Restaurant,704.3976248223051
St. Mark's Greenbelt,47.63115,-122.322174,Single Shot,47.62468755431367,-122.32543068483751,American Restaurant,759.0634952684583
St. Mark's Greenbelt,47.63115,-122.322174,Altura,47.62476315768852,-122.32110285568831,Italian Restaurant,714.657948111638
St. Mark's Greenbelt,47.63115,-122.322174,Cook Weaver,47.62510170196057,-122.32178191972945,Restaurant,673.113809839525
St. Mark's Greenbelt,47.63115,-122.322174,Tacos Chukis,47.62051963308049,-122.32151554380064,Taco Place,1182.9522688431227
St. Mark's Greenbelt,47.63115,-122.322174,Mammoth,47.64220906730317,-122.32603027181642,Sandwich Place,1263.270737057255
St. Mark's Greenbelt,47.63115,-122.322174,b~side,47.620753,-122.325622,Food Stand,1184.6654127297943
St. Mark's Greenbelt,47.63115,-122.322174,White Swan,47.62910793116973,-122.33182702777823,Seafood Restaurant,760.1915098820052
St. Mark's Greenbelt,47.63115,-122.322174,Daniel's Broiler,47.626852175693635,-122.33492164396715,Steakhouse,1070.6482858250054
St. Mark's Greenbelt,47.63115,-122.322174,Vios Cafe and Market Place,47.626951932892354,-122.30743594602171,Greek Restaurant,1202.0169121932763
St. Mark's Greenbelt,47.63115,-122.322174,Bakery Nouveau,47.619882883320095,-122.3130269425024,Bakery,1428.9794446894289
St. Mark's Greenbelt,47.63115,-122.322174,Coastal Kitchen,47.62280358366865,-122.31287788001616,Seafood Restaurant,1161.6135679741233
St. Mark's Greenbelt,47.63115,-122.322174,Nuflours,47.62391104219923,-122.31256778891444,Bakery,1081.2417669693257
St. Mark's Greenbelt,47.63115,-122.322174,Spice Waala,47.62172,-122.31266000000001,Indian Restaurant,1269.1030802025216
St. Mark's Greenbelt,47.63115,-122.322174,Dick's Drive-In,47.61932650656535,-122.32107584876735,Burger Joint,1317.1606420103878
St. Mark's Greenbelt,47.63115,-122.322174,Le Messe,47.63591353244978,-122.32587570845034,Restaurant,598.2417056276015
St. Mark's Greenbelt,47.63115,-122.322174,Annapurna Cafe,47.6185916562865,-122.32094848642015,Indian Restaurant,1399.3098263524155
St. Mark's Greenbelt,47.63115,-122.322174,Kedai Makan,47.61786262553451,-122.3267291671212,Malay Restaurant,1516.4880716399884
